school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,health,absences,G1,G2,G3
0.0,0.28865804725135,16,1.0,0.0,1.0,4,3,4.0,2.7113419527486498,0.28865804725135,1.0,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,3,3,4,6,9,9,9
0.7901755405312056,0.7901755405312056,17,1.0,0.7901755405312056,0.7901755405312056,1,3,0.20982445946879436,2.7901755405312056,0.6294733784063831,1.0,1,1,0,0.0,0.20982445946879436,0.0,0.0,0.7901755405312056,0.20982445946879436,1.0,1.0,3,3,3,3,6,8,7,8
0.0,1.0,15,1.0,1.0,1.0,2,2,2.2119199495620228,3.0,0.6059599747810114,0.6059599747810114,1,1,0,0.0,0.3940400252189886,1.0,1.0,1.0,1.0,1.0,0.0,4,3,3,4,3,14,14,14
0.0,0.07369912148665103,15,1.0,0.0,1.0,3,3,2.926300878513349,3.0,0.0,0.926300878513349,1,1,0,1.0,1.0,1.0,0.07369912148665103,0.926300878513349,1.0,1.0,0.07369912148665103,3,2,3,4,0,8,10,11
0.0,0.0,17,1.0,0.6510770255019445,1.0,2,2,2.6510770255019445,2.3489229744980555,0.6978459489961111,1.0,1,2,0,0.6510770255019445,0.6510770255019445,0.6510770255019445,0.0,1.0,1.0,1.0,1.0,4,4,3,3,6,12,12,12
0.0,0.0,16,1.0,0.9149596755437808,1.0,3,2,2.0,2.0,3.0,1.0,1,2,0,0.0,0.08504032445621923,0.9149596755437808,0.08504032445621923,1.0,1.0,1.0,0.0,4,3,3,1,2,13,14,14
0.0,1.0,17,1.0,0.1499614222102007,1.0,2,3,1.2999228444204014,2.149961422210201,1.2999228444204014,0.8500385777897993,1,1,0,0.0,1.0,1.0,0.0,0.8500385777897993,1.0,1.0,0.0,4,3,3,4,3,13,11,11
0.0,0.5505493258617966,17,1.0,0.4494506741382034,1.0,2,2,1.8989013482764068,2.0,0.5505493258617966,1.0,1,1,0,0.4494506741382034,1.0,1.0,0.0,1.0,1.0,1.0,0.4494506741382034,4,4,3,5,4,13,12,11
0.0,0.2587799816000169,16,1.0,0.0,1.0,3,3,2.517559963200034,3.0,1.0,1.0,1,1,0,0.7412200183999831,0.7412200183999831,1.0,1.0,1.0,1.0,1.0,0.0,3,2,3,4,45,10,11,10
0.0,1.0,16,0.662522284353982,0.0,1.0,3,2,2.662522284353982,2.0,0.0,1.0,2,1,1,0.33747771564601803,0.33747771564601803,0.0,0.0,1.0,0.33747771564601803,1.0,0.33747771564601803,4,4,4,4,2,5,8,7
0.0,0.688288923910589,17,1.0,0.0,1.0,4,3,3.376577847821178,2.688288923910589,1.623422152178822,1.0,1,1,0,0.0,0.0,1.0,0.688288923910589,1.0,1.0,1.0,0.31171107608941095,3,2,4,2,22,8,8,7
0.4799319788221892,1.0,17,0.5200680211778108,0.5200680211778108,1.0,2,3,2.0802720847112433,2.0,0.0,1.0,2,2,0,0.0,0.4799319788221892,1.0,0.5200680211778108,1.0,1.0,0.5200680211778108,0.0,3,3,4,3,4,10,9,9
0.0,0.5467102793432796,16,1.0,0.5467102793432796,0.0,3,2,3.5467102793432796,2.5467102793432796,0.5467102793432796,0.5467102793432796,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,3,2,3,17,11,9,10
0.0,1.0,17,1.0,0.815145544474473,0.18485445552552704,4,1,3.184854455525527,2.184854455525527,1.0,1.0,2,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.815145544474473,3,4,4,4,28,8,8,8
0.0,0.9695846277645586,17,1.0,0.9695846277645586,0.03041537223544144,3,2,3.8783385110582342,3.0,1.0,1.0,1,1,1,0.0,0.03041537223544144,0.03041537223544144,0.0,1.0,1.0,1.0,0.03041537223544144,4,4,3,3,19,10,9,9
0.0,1.0,17,1.0,0.22486717663888545,0.7751328233611146,3,3,4.0,3.0,1.0,1.0,1,1,0,0.0,0.0,0.7751328233611146,0.7751328233611146,1.0,1.0,1.0,0.0,3,2,4,3,21,9,9,9
0.0,0.9394989415641891,17,1.0,0.0,1.0,3,3,3.8789978831283785,3.0,1.0,1.0,1,1,0,0.060501058435810884,0.060501058435810884,1.0,1.0,1.0,1.0,1.0,0.0,3,2,3,3,23,9,9,9
0.0,1.0,17,1.0,0.10517264957235117,1.0,4,2,3.6844820512829464,2.0,0.8948273504276488,1.0,1,2,0,0.0,0.8948273504276488,0.8948273504276488,1.0,1.0,1.0,1.0,1.0,3,3,2,5,11,12,11,11
0.0,1.0,17,1.0,1.0,0.0,3,1,3.597899978811085,2.597899978811085,1.0,1.0,1,1,0,0.0,0.0,0.40210002118891486,0.40210002118891486,1.0,1.0,1.0,0.40210002118891486,4,4,4,3,23,9,8,9
0.0,0.9218742350231168,15,1.0,1.0,0.0,3,2,1.0781257649768832,1.0781257649768832,2.0,0.07812576497688317,1,1,0,0.0,0.0,0.07812576497688317,0.0,1.0,1.0,0.07812576497688317,0.0,5,4,4,4,6,10,11,10
0.0884925020519195,1.0,18,0.0884925020519195,0.9115074979480805,0.0884925020519195,3,4,2.176985004103839,2.176985004103839,2.823014995896161,0.9115074979480805,1,2,0,0.0,0.9115074979480805,1.0,1.0,0.9115074979480805,1.0,1.0,0.0,3,2,4,1,12,16,16,16
0.0,1.0,16,0.8040171375808548,0.0,1.0,3,4,1.6080342751617096,2.0,0.0,0.1959828624191452,3,1,1,0.0,0.8040171375808548,0.0,0.8040171375808548,0.1959828624191452,1.0,0.8040171375808548,0.0,3,4,5,2,0,6,4,0
0.0,1.0,17,0.045227288910538066,0.0,1.0,3,3,0.1356818667316142,2.0,0.0,1.0,2,1,0,0.0,0.0,0.0,0.0,1.0,0.9547727110894619,0.045227288910538066,0.0,4,4,5,5,0,9,0,0
0.0,0.0,16,1.0,0.0,1.0,3,3,2.0,2.6746696692367355,1.6506606615265287,1.0,1,2,0,0.6746696692367357,0.6746696692367357,1.0,0.6746696692367357,1.0,1.0,1.0,0.32533033076326434,3,3,3,3,43,9,10,8
0.0,1.0,16,1.0,0.611322710310518,1.0,1,2,2.0,2.0,0.0,0.611322710310518,2,1,1,0.0,0.388677289689482,0.0,1.0,0.611322710310518,1.0,0.388677289689482,0.0,3,4,4,3,0,6,1,0
0.0,1.0,15,1.0,0.7286509682261041,1.0,4,3,4.0,2.0,1.0,1.7286509682261042,1,1,0,0.0,1.0,0.2713490317738959,0.2713490317738959,0.2713490317738959,1.0,1.0,1.0,4,3,2,5,8,12,11,11
0.0,0.17126249084807066,15,1.0,0.0,1.0,2,2,2.6574750183038587,2.1712624908480707,2.8287375091519293,1.0,1,1,0,0.0,0.0,1.0,0.8287375091519293,0.17126249084807066,1.0,1.0,0.0,2,3,4,4,2,13,13,11
0.0,0.6432466733064107,17,1.0,0.0,1.0,1,3,0.0,2.6432466733064106,0.3567533266935893,0.0,1,1,0,0.0,0.3567533266935893,0.3567533266935893,0.0,1.0,0.3567533266935893,0.6432466733064107,0.0,4,3,3,2,2,8,8,9
0.0,0.28093450968738076,16,1.0,0.0,1.0,3,2,3.7190654903126195,1.2809345096873808,1.2809345096873808,1.0,1,2,0,0.7190654903126192,0.7190654903126192,1.0,1.0,1.0,1.0,1.0,0.28093450968738076,3,4,4,4,2,9,9,9
0.5426960831582485,1.0,18,0.5426960831582485,0.45730391684175153,0.5426960831582485,3,4,3.085392166316497,3.085392166316497,1.914607833683503,0.45730391684175153,1,2,0,0.0,0.45730391684175153,1.0,1.0,0.45730391684175153,1.0,1.0,0.0,3,2,4,1,8,15,15,15
0.0,0.14092422497476265,15,1.0,1.0,1.0,4,3,3.1409242249747624,2.8590757750252376,2.577227325075712,0.14092422497476265,1,2,0,0.8590757750252374,0.0,0.14092422497476265,1.0,1.0,1.0,1.0,0.8590757750252374,4,4,4,2,0,10,9,9
0.0,0.8021969807540397,16,1.0,0.0,1.0,0,2,2.1978030192459603,2.0,2.1978030192459603,1.0,1,1,0,0.0,0.0,1.0,0.19780301924596033,0.0,1.0,1.0,0.0,3,3,2,5,0,13,14,14
0.0,0.9254493563202292,16,0.07455064367977082,0.0,1.0,3,1,3.7017974252809167,2.9254493563202293,1.9254493563202293,1.0,1,1,0,0.0,1.0,0.07455064367977082,0.9254493563202292,1.0,1.0,0.9254493563202292,0.9254493563202292,4,3,2,3,9,9,8,9
0.0,1.0,15,1.0,0.013113063399482705,0.9868869366005173,3,2,1.9868869366005173,2.9737738732010346,0.02622612679896541,0.0,1,1,1,0.0,0.9868869366005173,0.9868869366005173,0.0,1.0,1.0,0.9868869366005173,0.9868869366005173,4,5,5,5,4,10,11,11
0.0,0.7722447692966574,17,0.22775523070334258,0.0,1.0,1,3,1.5444895385933148,2.227755230703343,0.22775523070334258,0.22775523070334258,2,2,1,0.0,1.0,0.22775523070334258,0.7722447692966574,1.0,1.0,1.0,0.22775523070334258,4,2,3,5,21,9,7,8
0.0,1.0,17,1.0,0.8012843184658276,0.1987156815341724,3,2,4.0,3.0,1.0,1.0,1,1,0,0.0,0.0,0.1987156815341724,0.1987156815341724,1.0,1.0,1.0,0.0,3,3,4,3,19,10,9,9
0.0,0.005522117123602399,17,1.0,0.0,1.0,4,3,2.011044234247205,2.0055221171236024,2.988955765752795,1.0,1,1,1,0.0,0.0,1.0,0.005522117123602399,1.0,1.0,1.0,0.9944778828763976,3,3,4,1,22,6,6,4
0.0,0.8154614284548342,15,1.0,0.18453857154516584,0.8154614284548342,3,3,1.1845385715451657,2.0,2.8154614284548343,0.18453857154516584,1,1,0,0.0,0.8154614284548342,1.0,0.8154614284548342,1.0,1.0,1.0,0.0,4,2,4,1,2,13,13,13
0.0,1.0,16,1.0,0.7068573438476171,0.2931426561523829,3,2,3.120572031542851,2.7068573438476173,0.7068573438476171,1.0,1,1,0,0.0,0.2931426561523829,0.0,0.2931426561523829,1.0,1.0,1.0,0.0,3,4,4,3,18,11,9,10
0.0,1.0,17,0.2709928319590127,0.2709928319590127,0.7290071680409873,1,2,2.5419856639180254,2.2709928319590125,0.2709928319590127,0.2709928319590127,2,1,1,0.0,0.7290071680409873,0.0,0.7290071680409873,1.0,1.0,1.0,0.0,4,2,4,4,19,9,7,8
0.0,1.0,16,0.7712703466859457,0.22872965331405426,0.7712703466859457,3,4,1.2287296533140544,2.0,0.6861889599421627,1.0,1,1,0,0.0,1.0,0.22872965331405426,1.0,1.0,1.0,1.0,0.0,3,3,4,4,16,14,12,13
0.0,0.9259553482659096,17,1.0,0.0,0.9259553482659096,3,2,3.9259553482659095,2.0,0.9259553482659096,0.9259553482659096,1,1,0,0.0,0.9259553482659096,0.9259553482659096,0.9259553482659096,1.0,1.0,1.0,0.9259553482659096,3,2,1,5,11,12,11,11
0.0,1.0,16,1.0,0.0,1.0,4,3,2.0753971856328177,2.0,0.3584657285442726,1.0,1,1,0,0.0,1.0,0.3584657285442726,1.0,1.0,1.0,1.0,0.3584657285442726,3,3,3,5,15,13,11,12
0.8841309404748703,1.0,17,1.0,0.0,1.0,3,3,3.7682618809497406,3.8841309404748703,0.8841309404748703,0.0,1,2,0,0.0,0.11586905952512971,1.0,0.8841309404748703,0.11586905952512971,1.0,1.0,0.11586905952512971,3,2,4,2,4,14,13,13
0.0,0.8631034258755935,17,0.13689657412440648,0.0,1.0,1,3,1.726206851751187,2.1368965741244064,0.13689657412440648,0.13689657412440648,2,2,1,0.0,1.0,0.13689657412440648,0.8631034258755935,1.0,1.0,1.0,0.13689657412440648,4,2,3,5,21,9,7,8
0.0,1.0,17,1.0,1.0,1.0,3,2,3.246596253655116,2.0,0.0,1.0,1,2,0,0.0,0.3767018731724421,0.6232981268275579,1.0,1.0,1.0,1.0,0.0,4,4,4,4,3,9,8,8
0.6691019751473508,1.0,17,0.3308980248526492,0.3308980248526492,1.0,1,3,1.3235920994105967,2.0,0.0,1.0,2,2,0,0.0,0.6691019751473508,1.0,0.3308980248526492,1.0,1.0,0.3308980248526492,0.0,3,3,4,3,4,10,9,9
0.0,0.0,17,1.0,0.0,1.0,3,3,0.12711670057204727,2.9364416497139763,1.1271167005720473,1.0,1,2,1,0.0,0.9364416497139764,1.0,0.0,1.0,1.0,1.0,1.0,3,4,3,4,27,9,8,8
0.0,0.0,17,1.0,0.0,1.0,3,3,0.6219646434313244,2.689017678284338,1.6219646434313244,1.0,1,2,1,0.0,0.6890176782843378,1.0,0.0,1.0,1.0,1.0,1.0,3,4,3,3,26,8,8,7
0.674816677973253,0.32518332202674705,17,0.32518332202674705,0.674816677973253,0.32518332202674705,1,3,0.0,2.325183322026747,0.0,0.674816677973253,2,1,0,0.0,0.0,0.0,0.0,1.0,0.674816677973253,0.32518332202674705,0.674816677973253,4,3,3,4,0,12,12,12
0.0,0.0,17,1.0,0.0,1.0,3,3,1.4592123566761281,2.270393821661936,2.459212356676128,1.0,1,2,1,0.0,0.27039382166193593,1.0,0.0,1.0,1.0,1.0,1.0,3,4,4,2,23,7,6,5
0.6375574713552131,1.0,17,0.3624425286447869,0.0,1.0,1,3,0.0,2.3624425286447868,0.0,0.6375574713552131,1,1,0,0.0,0.6375574713552131,0.6375574713552131,0.0,1.0,0.6375574713552131,0.3624425286447869,0.0,3,3,3,2,3,10,10,10
0.0,0.8872127425763265,16,1.0,0.8872127425763265,0.8872127425763265,3,3,1.225574514847347,2.0,0.0,0.8872127425763265,1,1,0,0.0,0.0,0.0,0.8872127425763265,1.0,1.0,1.0,0.8872127425763265,2,4,4,5,14,12,11,11
0.0,1.0,17,0.5277850748380507,0.0,1.0,1,2,0.9444298503238986,2.5277850748380506,0.0,0.4722149251619493,1,1,0,0.0,0.0,0.0,0.0,0.5277850748380507,0.4722149251619493,1.0,0.0,4,3,2,3,1,9,10,10
0.0,1.0,16,1.0,0.8804057540616983,1.0,2,2,1.8804057540616983,2.0,3.0,0.8804057540616983,1,2,0,0.0,1.0,0.1195942459383017,1.0,1.0,1.0,1.0,0.0,4,3,4,4,0,13,13,12
0.0,1.0,17,1.0,0.286755212777005,1.0,4,2,4.0,2.0,1.0,1.286755212777005,1,1,0,0.0,1.0,0.713244787222995,0.713244787222995,0.713244787222995,1.0,1.0,1.0,4,3,2,5,10,12,11,11
0.7607850486168974,1.0,17,0.23921495138310256,0.0,1.0,1,3,0.0,2.2392149513831026,0.0,0.7607850486168974,1,1,0,0.0,0.7607850486168974,0.7607850486168974,0.0,1.0,0.7607850486168974,0.23921495138310256,0.0,3,3,3,2,3,10,10,10
0.0,1.0,15,0.43872280243050377,0.43872280243050377,1.0,4,2,4.0,2.5612771975694963,1.5612771975694963,1.4387228024305037,1,1,0,0.0,1.0,0.0,0.5612771975694962,0.5612771975694962,1.0,1.0,1.0,4,3,3,3,9,10,9,10
0.0,1.0,17,1.0,0.229032820045439,0.770967179954561,3,3,4.0,3.0,1.0,1.0,1,1,0,0.0,0.0,0.770967179954561,0.770967179954561,1.0,1.0,1.0,0.0,3,2,4,3,21,9,9,9
0.0,0.5062044036356093,17,1.0,0.5062044036356093,0.49379559636439074,4,1,2.5062044036356093,2.0,1.9875911927287815,1.0,1,1,0,0.0,0.0,1.0,0.5062044036356093,1.0,1.0,1.0,1.0,3,4,4,3,26,7,7,6
0.47726717061800594,1.0,16,1.0,0.0,1.0,4,2,2.431801511854018,3.477267170618006,1.5227328293819942,0.5227328293819941,1,1,0,0.0,0.0,1.0,0.47726717061800594,0.5227328293819941,1.0,1.0,0.0,2,2,4,1,4,15,15,14
0.0,1.0,17,0.42754101835854963,0.0,1.0,1,2,2.4275410183585495,2.0,0.42754101835854963,0.42754101835854963,2,2,1,0.0,1.0,0.42754101835854963,1.0,1.0,1.0,1.0,0.0,4,2,4,5,17,7,7,8
0.0,1.0,15,1.0,1.0,0.9745808732559048,4,3,3.9237426197677143,1.974580873255905,1.025419126744095,1.9491617465118096,1,1,0,0.0,0.9745808732559048,0.0,0.0,0.02541912674409519,1.0,0.9745808732559048,0.9745808732559048,5,4,3,5,7,11,11,11
0.0,1.0,17,0.10789142699330445,0.8921085730066955,0.10789142699330445,3,4,1.8921085730066955,2.0,2.6763257190200864,1.0,1,1,0,0.0,1.0,0.8921085730066955,1.0,1.0,1.0,1.0,0.0,3,2,4,1,13,16,16,16
0.0,1.0,16,1.0,0.0,1.0,4,4,1.0942875570602029,2.031429185686734,0.03142918568673425,1.0,1,1,0,0.0,0.9685708143132657,0.03142918568673425,1.0,1.0,1.0,1.0,0.0,3,3,4,4,18,13,10,12
0.3635895887362196,0.3635895887362196,17,0.6364104112637804,0.0,1.0,1,3,0.0,2.0,0.6364104112637804,0.3635895887362196,2,1,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3,3,3,3,8,8,8
0.0,1.0,17,1.0,1.0,1.0,3,2,3.3712880378473464,2.0,0.0,1.0,1,2,0,0.0,0.3143559810763267,0.6856440189236733,1.0,1.0,1.0,1.0,0.0,4,4,4,4,3,9,8,8
0.0,1.0,18,0.5085706911647028,0.49142930883529723,0.5085706911647028,3,2,3.0171413823294055,2.0,1.9828586176705945,1.0,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5085706911647028,4,2,3,3,11,14,13,13
0.0,0.09243352607390698,17,1.0,0.0,1.0,1,3,0.0,2.092433526073907,0.907566473926093,0.0,1,1,0,0.0,0.907566473926093,0.907566473926093,0.0,1.0,0.907566473926093,0.09243352607390698,0.0,3,3,3,2,2,7,7,8
0.0,0.7507077708511251,16,0.24929222914887494,0.0,1.0,3,1,3.0028310834045002,2.750707770851125,1.750707770851125,1.0,1,1,0,0.0,1.0,0.24929222914887494,0.7507077708511251,1.0,1.0,0.7507077708511251,0.7507077708511251,4,3,2,3,9,9,8,9
0.0,0.5896170769643703,16,1.0,0.0,1.0,3,3,1.8207658460712595,2.0,3.0,0.41038292303562973,1,2,0,0.0,0.5896170769643703,1.0,1.0,0.5896170769643703,1.0,1.0,0.0,3,2,4,2,2,13,13,12
0.0,1.0,17,0.24444886145695133,0.0,1.0,1,3,2.4888977229139027,2.2444488614569513,0.24444886145695133,0.24444886145695133,2,1,0,0.0,0.7555511385430487,0.24444886145695133,1.0,1.0,1.0,1.0,0.0,4,2,4,4,20,9,7,8
0.0,1.0,16,1.0,0.0,1.0,2,2,2.0,2.7712018345083775,0.0,0.0,1,2,0,0.0,0.7712018345083775,0.7712018345083775,0.0,1.0,0.7712018345083775,1.0,0.7712018345083775,4,4,5,4,4,10,11,11
0.0,0.07697990982879299,17,0.923020090171207,0.0,1.0,2,3,0.15395981965758598,2.923020090171207,0.923020090171207,0.923020090171207,1,2,1,0.0,1.0,0.923020090171207,0.07697990982879299,1.0,1.0,1.0,0.923020090171207,4,3,3,5,27,9,8,8
0.0,1.0,16,1.0,0.0,1.0,1,2,1.420497094172464,2.289751452913768,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,3,4,3,3,10,10,10
0.8387787127459956,0.16122128725400442,17,0.16122128725400442,0.8387787127459956,0.16122128725400442,0,3,0.32244257450800884,2.0,0.32244257450800884,1.0,2,1,0,0.0,0.0,0.16122128725400442,0.0,0.8387787127459956,1.0,0.16122128725400442,0.8387787127459956,4,3,3,5,0,13,13,13
0.0,1.0,17,1.0,0.07030234765742693,1.0,3,1,3.070302347657427,2.0,1.8593953046851461,1.0,1,2,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9296976523425731,4,4,4,4,2,9,9,9
0.19187962043558304,0.808120379564417,17,0.808120379564417,0.19187962043558304,0.808120379564417,1,3,0.0,2.808120379564417,0.0,0.19187962043558304,1,1,0,0.0,0.0,0.0,0.0,1.0,0.19187962043558304,0.808120379564417,0.19187962043558304,4,3,3,2,1,10,10,10
0.0,0.6334037565104235,17,1.0,0.6334037565104235,1.0,2,2,1.266807513020847,2.0,0.36659624348957653,0.6334037565104235,1,2,0,0.0,1.0,0.36659624348957653,0.6334037565104235,1.0,1.0,0.6334037565104235,0.0,3,4,4,4,2,8,7,8
0.0,1.0,17,1.0,0.1285394098122823,1.0,2,1,2.8714605901877177,2.0,1.7429211803754354,1.0,1,2,0,0.0,0.1285394098122823,0.8714605901877177,1.0,1.0,1.0,1.0,0.8714605901877177,4,4,4,5,2,9,8,9
0.8036720768991145,1.0,17,1.0,0.0,1.0,4,4,3.4110162306973435,3.6073441537982287,1.392655846201771,0.0,1,2,0,0.0,0.19632792310088554,1.0,1.0,0.19632792310088554,1.0,1.0,0.0,3,2,4,1,3,14,13,13
0.0,0.9686867075444414,17,0.0,0.0,1.0,1,2,0.0,2.0313132924555584,0.9686867075444414,0.9686867075444414,1,2,0,0.0,0.03131329245555858,0.03131329245555858,0.03131329245555858,0.9686867075444414,1.0,0.03131329245555858,0.0,3,1,3,3,3,8,9,10
0.0,0.1577152254050015,16,0.8422847745949985,0.1577152254050015,1.0,1,1,3.1577152254050014,2.8422847745949986,0.1577152254050015,0.0,3,1,0,0.8422847745949985,1.0,0.1577152254050015,1.0,0.1577152254050015,1.0,1.0,0.8422847745949985,4,4,4,4,6,9,8,10
0.0,0.44975413336976566,15,1.0,0.0,0.5502458666302343,4,3,1.4497541333697657,2.4497541333697654,1.8995082667395313,1.0,1,2,0,0.0,1.0,0.0,1.0,0.5502458666302343,1.0,1.0,0.44975413336976566,2,3,4,2,2,14,14,14
0.0,1.0,17,0.6048497639981856,0.0,1.0,1,2,1.2096995279963711,2.6048497639981854,2.209699527996371,0.3951502360018144,1,2,0,0.0,0.0,0.0,0.0,1.0,0.3951502360018144,0.6048497639981856,0.0,4,3,3,2,1,7,7,3
0.0,1.0,17,0.0733411342062058,0.9266588657937942,1.0,1,1,2.073341134206206,3.0,0.1466822684124116,1.0,3,1,2,0.0,0.0,0.0,0.9266588657937942,0.9266588657937942,0.0,0.0733411342062058,0.9266588657937942,4,2,5,5,0,5,8,7
0.0,1.0,17,1.0,0.7272719958564209,1.0,2,2,2.0,2.272728004143579,1.5454560082871582,0.2727280041435791,1,1,0,0.0,0.0,0.7272719958564209,1.0,0.0,1.0,1.0,0.7272719958564209,4,3,2,4,3,14,13,13
0.0,0.3265407688058354,17,0.0,0.0,1.0,2,3,0.0,2.6734592311941645,0.3265407688058354,0.3265407688058354,1,2,0,0.0,0.6734592311941646,0.6734592311941646,0.6734592311941646,0.3265407688058354,1.0,0.6734592311941646,0.0,3,2,3,4,1,10,10,10
0.0,1.0,18,1.0,0.4295560255946006,1.0,1,1,2.0,2.5704439744053995,1.711331923216198,0.4295560255946006,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4295560255946006,3,4,4,2,0,6,6,0
0.0,0.47916573997417633,17,0.0,0.0,1.0,2,3,0.0,2.520834260025824,0.47916573997417633,0.47916573997417633,1,2,0,0.0,0.5208342600258237,0.5208342600258237,0.5208342600258237,0.47916573997417633,1.0,0.5208342600258237,0.0,3,2,3,4,1,9,10,10
0.0,1.0,16,1.0,0.0,1.0,4,4,3.961172024349349,3.961172024349349,1.0388279756506509,1.0,1,1,0,0.03882797565065088,1.0,1.0,1.0,1.0,1.0,1.0,0.9611720243493491,4,4,5,4,15,9,11,10
0.0,0.8445338486781514,16,0.1554661513218486,0.8445338486781514,1.0,2,2,3.8445338486781515,2.1554661513218485,0.8445338486781514,0.0,3,1,0,0.1554661513218486,1.0,0.8445338486781514,1.0,0.8445338486781514,1.0,1.0,0.1554661513218486,3,3,4,3,7,9,8,10
0.0,1.0,16,0.25267988986261913,0.0,1.0,3,3,3.4946402202747615,3.7473201101373808,0.7580396695878573,1.0,1,1,0,0.0,0.0,0.7473201101373809,1.0,0.7473201101373809,1.0,1.0,0.0,3,4,5,4,6,16,17,17
0.0,1.0,16,0.46030786761092024,0.0,1.0,3,3,3.0793842647781595,3.5396921323890798,1.3809236028327607,1.0,1,1,0,0.0,0.0,0.5396921323890798,1.0,0.5396921323890798,1.0,1.0,0.0,3,4,5,4,5,16,16,17
0.0,0.5867511656638482,15,1.0,0.5867511656638482,0.4132488343361518,1,1,3.0,2.4132488343361516,0.0,0.5867511656638482,4,1,1,0.4132488343361518,0.4132488343361518,0.0,0.4132488343361518,0.5867511656638482,1.0,1.0,0.4132488343361518,4,5,5,5,2,8,8,10
0.965255307264138,1.0,17,0.034744692735862004,0.034744692735862004,1.0,2,1,1.930510614528276,2.0,0.0,1.0,1,1,1,0.0,0.965255307264138,0.0,0.034744692735862004,0.034744692735862004,1.0,0.965255307264138,0.034744692735862004,2,4,4,5,9,11,13,13
0.0,0.3929657523133153,17,0.3929657523133153,0.3929657523133153,1.0,2,3,0.7859315046266306,2.6070342476866846,0.3929657523133153,0.0,1,2,0,0.0,0.6070342476866847,1.0,1.0,0.0,1.0,1.0,0.3929657523133153,4,3,3,4,1,12,11,11
0.0,1.0,17,0.0,0.0,1.0,1,2,0.8279975460676301,2.0,0.7240008179774566,1.0,1,1,0,0.0,0.27599918202254337,0.0,0.0,1.0,1.0,0.27599918202254337,0.0,3,1,3,3,5,8,9,10
0.0,1.0,17,1.0,1.0,0.7037264942959176,1,1,2.2962735057040824,2.0,0.0,1.0,1,1,3,0.0,0.0,0.0,0.0,1.0,0.2962735057040824,1.0,0.7037264942959176,2,3,5,4,0,6,6,2
0.0,1.0,15,1.0,0.1652669390630025,0.1652669390630025,3,3,1.669466121873995,2.8347330609369976,2.5041991828109924,1.0,1,3,0,0.0,0.8347330609369975,0.0,1.0,0.1652669390630025,1.0,0.8347330609369975,1.0,1,3,3,3,4,12,13,12
0.0,1.0,17,0.9843635932588061,1.0,1.0,1,1,2.0,2.015636406741194,0.0,1.0,1,1,3,0.0,0.0,0.0,0.01563640674119393,1.0,0.0,0.9843635932588061,1.0,2,3,5,4,0,5,5,0
0.0,1.0,16,0.0,0.5765985192936304,1.0,2,2,2.3063940771745215,2.0,1.0,0.4234014807063696,2,1,0,0.0,0.5765985192936304,0.5765985192936304,0.5765985192936304,1.0,1.0,0.5765985192936304,0.0,3,2,3,3,6,8,9,10
0.0,1.0,15,1.0,0.0,0.3948815181755697,3,3,2.0,3.0,3.0,1.0,1,2,0,0.0,0.6051184818244303,0.0,1.0,0.0,1.0,1.0,0.6051184818244303,2,3,3,3,3,13,13,13
0.0,0.2934881747180381,15,1.0,0.2934881747180381,0.7065118252819619,1,1,3.0,2.7065118252819618,0.0,0.2934881747180381,4,1,0,0.7065118252819619,0.7065118252819619,0.0,0.7065118252819619,0.2934881747180381,1.0,1.0,0.7065118252819619,4,5,5,5,4,9,8,10
0.0,1.0,17,0.9859201772849155,0.014079822715084456,1.0,2,1,3.0140798227150842,2.9859201772849158,1.9859201772849155,0.9859201772849155,1,1,0,0.0,0.014079822715084456,0.014079822715084456,0.014079822715084456,0.014079822715084456,0.014079822715084456,1.0,0.0,3,2,4,4,4,6,9,8
0.0,0.8011575959111948,16,1.0,0.0,1.0,1,1,0.5965272122664155,3.0,1.6023151918223897,1.6023151918223897,2,1,0,0.19884240408880516,0.19884240408880516,0.8011575959111948,1.0,0.0,1.0,1.0,0.19884240408880516,4,4,4,5,10,7,8,8
0.0,1.0,16,0.71134195274865,0.71134195274865,1.0,2,2,2.5773160945027,2.5773160945027,0.71134195274865,0.28865804725135,1,1,0,0.0,0.0,1.0,1.0,0.28865804725135,1.0,1.0,0.71134195274865,3,4,2,4,5,15,14,14
0.0,1.0,16,1.0,0.0,0.7901755405312056,3,3,2.0,3.0,3.0,1.0,1,1,0,0.0,0.20982445946879436,0.0,1.0,0.0,1.0,1.0,0.20982445946879436,3,3,4,4,3,13,14,15
